"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100","X101","X102","X103","X104","X105","X106","X107","X108","X109","X110","X111","X112","X113","X114","X115","X116","X117","X118","X119","X120","X121","X122","X123","X124","X125","X126","X127","X128","X129","X130","X131","X132","X133","X134","X135","X136","X137","X138","X139","X140","X141","X142","X143","X144","X145","X146","X147","X148","X149","X150"
10.433,10.437,11.966,17.309,21.171,21.164,17.362,11.961,14.693,21.561,23.083,21.36,14.718,14.73,16.472,19.535,19.24,15.626,12.529,13.542,17.172,17.357,14.653,11.27,12.881,14.957,16.955,16.158,10.031,10.237,12.562,15.531,16.516,14.774,10.356,11.146,12.864,15.5,14.794,12.097,10.446,8.26,14.604,14.911,12.432,10.846,10.359,14.12,15.924,14.593,11.666,11.81,12.706,15.62,15.9,13.722,11.102,11.496,15.337,16.795,15.471,12.382,14.87,13.084,18.101,18.196,15.431,15.053,9.232,18.718,20.434,19.245,15.602,17.587,16.257,18.42,18.463,16.029,13.351,14.061,16.765,18.1,16.229,12.408,15.682,17.182,18.531,18.366,16.581,14.804,15.143,16.461,17.637,16.047,12.793,10.974,15.783,17.375,17.096,14.735,11.321,13.21,16.362,16.849,15.409,13.03,12.794,13.117,15.468,15.231,12.346,12.257,10.732,12.236,12.676,10.804,10.829,11.644,12.524,14.111,14.259,12.625,9.771,10.993,11.934,11.939,10.089,11.585,12.346,11.831,10.141,11.852,12.397,12.656,13.258,13.531,13.863,14.01,14.34,14.01,12.668,14.457,14.851,13.428,11.025,12.313,13.647,14.754,13.967,13.312
10.055,7.591,7.874,16.183,17.812,15.995,6.585,11.158,18.535,20.018,18.118,11.358,8.774,16.063,17.408,15.435,9.826,6.388,13.924,15.02,12.803,8.719,9.434,13.688,14.798,12.549,8.872,5.591,12.706,13.635,10.843,7.259,9.012,12.141,12.851,9.779,7.403,7.899,11.366,11.987,9.606,8.486,9.25,12.402,12.862,10.519,8.713,3.749,12.124,12.77,9.339,9.954,11.147,13.712,13.856,12.294,11.076,11.893,15.073,15.409,12.647,14.543,13.582,16.308,16.494,14.774,12.266,12.326,14.731,14.392,12.561,13.091,14.022,15.546,15.611,14.882,13.289,10.777,10.757,10.47,12.107,10.83,8.749,11.251,10.203,7.001,9.066,10.912,11.548,10.4,10.221,5.439,10.023,11.623,11.264,11.35,11.511,12.957,14.286,13.992,11.49,9.286,12.799,13.447,13.467,12.931,13.127,12.361,15.024,14.766,13.105,11.682,12.995,13.495,11.885,11.971,13.558,14.163,15.421,14.658,12.457,10.684,14.339,14.688,13.81,8.037,12.942,12.26,13.808,12.68,10.767,10.435,9.737,7.696,7.364,7.61,8.27,7.118,8.057,7.75,3.207,6.02,5.914,7.543,7.475,6.799,4.575,8.145,8.716,7.292
7.072,11.693,17.66,18.704,15.97,16.409,20.516,20.835,17.543,19.085,22.191,21.642,16.903,16.191,18.659,17.676,12.671,16.416,18.172,16.289,12.078,15.741,16.856,14.639,11.11,15.332,15.396,12.419,12.355,15.437,14.912,11.989,12.651,14.789,13.574,9.007,13.291,14.666,12.953,10.55,14.205,15.031,12.422,11.386,14.692,14.62,12.289,13.017,15.853,15.141,11.161,14.466,16.206,14.884,13.424,17.448,18.223,15.943,17.337,19.616,18.945,15.98,12.59,17.141,17.543,14.982,15.429,16.779,14.624,13.051,15.858,18.256,17.494,15.336,17.716,17.412,15.428,11.692,16.304,17.068,15.381,13.573,14.823,12.663,12.642,10.496,14.9,14.426,12.453,12.798,13.076,11.18,11.377,13.45,14.655,13.24,11.05,13.573,12.174,11.833,11.937,15.556,15.328,13.332,13.144,15.627,14.119,9.686,11.771,13.097,7.303,9.754,11.975,12.409,13.248,13.434,16.054,15.386,16.215,15.795,16.301,14.369,15.691,14.727,10.049,14.798,14.229,14.26,13.671,12.768,13.214,12.204,13.206,13.097,12.106,13.92,10.67,12.28,12.2,12.813,12.311,11.422,12.06,13.144,11.217,11.372,11.963,12.204,11.817,10.706
8.932,11.493,11.788,14.307,19.837,21.024,18.611,10.668,13.458,17.886,21.951,22.333,19.274,13.849,10.915,12.994,16.285,16.229,13.538,11.333,12.183,12.476,15.423,15.253,13.026,8.266,11.769,14.494,16.273,15.222,12.708,10.279,9.761,12.022,13.574,10.985,8.248,9.361,9.495,12.08,13.568,11.989,9.332,9.958,12.368,14.384,14.89,13.819,11.98,9.895,11.17,13.761,13.552,12.275,10.885,9.132,11.626,10.83,10.812,12.074,13.085,13.817,16.516,17.867,17.67,15.578,15.333,16.959,18.28,18.372,17.472,15.95,13.013,15.498,17.132,17.452,16.007,12.507,15.65,16.38,16.767,15.788,13.679,13.191,13.689,11.943,11.062,12.467,11.355,12.279,13.736,14.317,15.309,15.223,14.379,11.049,13.947,14.908,15.88,15.267,15.011,14.409,15.275,15.997,15.858,14.304,14.375,14.929,15.996,16.598,16.488,15.461,15.461,15.57,15.991,14.201,10.717,10.444,11.945,14.919,13.99,13.469,11.955,10.558,11.095,11.291,9.528,9.052,8.114,6.828,7.103,9.093,7.49,9.618,9.279,9.935,10.486,11.166,10.571,11.262,9.24,10.663,9.594,10.501,8.965,8.894,8.737,8.234,10.57,9.946
8.474,15.31,17.752,16.837,16.609,19.95,19.857,17.295,19.651,20.118,17.139,17.172,18.485,16.305,15.068,16.209,14.569,14.332,16.228,15.669,13.318,14.549,14.181,12.162,15.108,15.779,13.593,14.128,15.014,12.745,14.234,14.759,13.745,13.366,13.99,12.955,13.605,14.634,14.309,13.335,15.37,14.521,15.248,15.869,14.806,15.228,15.841,14.509,16.33,16.782,16.469,16.48,16.627,16.814,17.025,17.037,16.516,18.123,18.403,17.361,16.721,17.238,16.676,15.546,15.924,15.519,13.813,13.872,13.911,12.855,13.477,14.123,13.12,12.349,13.849,13.776,12.245,13.285,13.82,12.452,11.228,13.161,12.712,11.738,12.265,12.521,10.279,11.699,12.653,10.833,11.275,12.52,11.398,10.492,12.821,12.035,10.568,12.66,12.325,9.907,11.506,12.076,10.848,13.411,14.701,13.697,10.572,13.479,12.871,11.162,10.381,9.218,11.206,14.109,14.241,10.047,12.188,12.904,11.968,12.198,13.417,11.942,10.154,13.29,13.058,12.235,13.745,13.604,12.231,13.335,13.778,11.486,11.703,12.512,11.466,10.51,12.238,11.677,9.949,10.372,10.446,10.39,9.945,10.761,9.579,9.743,9.73,9.247,9.872,10.591
3.68,10.067,13.484,17.379,17.602,15.051,14.905,19.547,21.558,20.266,15.633,15.061,16.475,17.164,14.542,13.99,15.28,17.839,16.831,14.228,13.225,15.661,16.369,14.124,11.218,11.421,13.907,13.045,12.398,11.75,14.228,15.069,13.235,12.32,10.421,13.461,13.208,10.745,10.785,12.398,13.845,12.629,12.406,9.958,13.704,13.681,11.838,11.728,11.07,13.262,12.953,13.391,9.893,14.569,14.721,13.781,13.763,12.634,15.018,14.723,14.771,12.36,15.856,16.298,16.136,17.06,15.846,18.785,18.641,18.2,19.046,18.225,19.497,18.96,18.457,15.318,18.473,18.46,17.771,16.47,17.027,18.231,18.179,18.634,15.07,19.195,19.406,19.155,18.906,18.579,19.831,19.19,19.311,16.615,18.915,19.288,19.05,19.345,18.245,20.121,19.837,20.002,19.101,18.883,19.925,19.321,18.977,14.715,16.409,16.669,17.084,16.025,16.276,17.617,17.752,17.159,11.611,16.74,17.546,17.127,17.148,14.235,16.007,16.92,16.323,13.649,15.628,17.183,17.116,16.11,11.519,15.671,14.151,15.036,14.408,11.456,14.411,14.409,13.056,8.462,11.959,12.624,11.931,11.238,9.656,8.84,6.035,9.304,8.58,8.47
9.718,10.28,16.436,18.897,17.858,12.407,18.723,21.598,21.059,13.878,19.009,22.127,22.002,17.82,14.95,18.826,19.554,16.317,12.788,16.289,17.61,15.527,12.998,15.207,16.691,15.493,12.81,14.295,16.016,15.522,11.46,12.471,13.877,14.443,9.572,10.714,14.541,14.807,11.228,10.305,13.873,14.548,11.956,10.103,13.137,13.913,12.447,11.616,12.775,13.873,13.074,11.698,12.534,14.474,14.094,12.623,12.573,14.931,15.149,9.617,13.056,15.131,15.652,13.153,13.434,16.355,17.686,15.271,15.799,18.62,19.89,19.317,15.851,17.592,17.769,15.974,14.467,16.459,17.946,17.304,14.621,15.181,17.439,16.953,14.12,16.447,16.838,16.073,14.571,16.752,17.528,17.249,15.784,14.42,14.596,14.95,13.68,15.196,15.428,15.593,14.762,12.459,12.602,12.989,11.876,12.858,13.794,14.7,14.083,9.827,12.744,14.236,13.723,12.101,14.263,14.608,14.579,12.502,12.801,14.485,14.866,13.039,14.699,15.473,15.29,14.272,11.261,13.844,14.256,13.405,10.816,13.577,14.039,13.791,12.008,10.745,13.136,13.053,10.843,12.134,13.132,12.813,10.998,10.782,13.806,14.722,13.982,12.654,14.639,12.693
9.237,12.21,16.375,16.727,12.73,16.71,18.965,17.803,14.502,19.4,20.056,17.216,14.507,17.763,17.389,11.557,14.785,15.875,14.051,11.678,15.72,15.776,12.154,11.163,13.842,12.498,9.731,13.973,14.652,11.774,10.372,13.44,12.83,10.308,12.388,13.551,11.243,9.125,11.75,12.083,7.014,11.27,12.589,11.109,8.356,11.421,11.929,10.027,10.353,12.547,10.828,6.352,11.191,12.622,10.471,9.952,12.904,12.522,9.316,12.093,13.82,12.568,10.73,13.978,13.98,10.867,12.754,15.666,15.193,13.165,16.064,17.262,15.638,13.475,17.378,17.166,14.329,16.167,17.337,15.364,13.388,16.514,16.54,14.938,16.561,17.934,16.542,13.653,16.926,17.575,16.299,15.102,17.152,16.287,13.429,14.085,15.72,14.351,13.886,15.867,15.635,12.701,13.924,15.544,14.564,13.772,15.905,16.052,13.716,14.355,16.506,15.771,15.182,16.785,17.267,15.061,14.482,17.026,16.687,15.46,16.043,16.97,14.627,11.006,15.608,16.027,15.004,14.27,16.156,14.583,7.799,14.441,14.838,14.221,13.701,14.448,13.269,11.544,12.807,13.183,13.421,13.348,13.335,12.159,11.671,11.693,11.091,12.408,12.591,11.802
11.232,11.1,10.899,17.873,19.456,17.49,13.743,13.935,21.244,22.522,20.396,14.968,13.21,18.116,19.33,16.889,11.406,12.623,16.72,17.665,15.456,9.772,10.448,15.805,16.412,13.922,11.067,10.233,14.085,14.878,11.89,9.731,11.385,14.206,14.39,12.094,9.705,10.329,13.639,13.409,10.202,10.347,10.963,12.889,13.115,10.476,9.904,11.494,13.241,11.953,9.898,9.513,12.039,14.403,13.061,9.038,11.264,12.647,13.56,10.813,11.432,8.38,15.005,17.019,15.671,14.032,13.658,16.893,19.063,17.285,15.466,13.007,15.356,17.127,16.287,13.945,12.647,15.853,16.812,15.196,13.454,12.65,16.18,17.482,16.369,15.168,12.024,18.042,18.793,17.128,15.631,13.845,15.308,16.102,14.625,12.218,11.007,14.315,15.088,13.269,12.409,10.234,14.829,15.071,13.581,11.577,10.179,13.794,14.341,12.952,13.287,12.772,15.545,15.821,13.822,13.214,14.14,15.904,15.965,15.496,16.045,16.48,18.026,17.467,15.493,14.65,14.632,16.028,15.784,13.994,15.25,16.67,17.271,15.32,12.284,12.509,13.471,13.854,13.056,10.83,7.859,9.174,9.316,9.681,6.985,6.823,10.217,10.807,9.621,7.959
12.874,13.47,13.86,18.625,20.731,19.557,14.573,14.713,20.313,23.278,22.715,18.209,12.851,15.982,19.22,18.755,13.205,12.67,13.86,17.97,17.986,14.93,12.56,12.032,13.689,14.348,10.999,8.055,11.743,14.869,15.788,13.709,10.819,12.505,13.88,14.777,12.975,10.945,11.435,14.319,15.354,14.044,9.725,11.512,13.78,14.436,14.144,12.671,12,13.878,13.984,13.29,12.24,12.105,10.285,16.383,16.238,14.266,14.449,15.067,18.289,18.879,16.583,15.613,15.498,15.135,16.438,12.9,13.481,14.432,17.315,17.904,15.992,11.059,14.134,16.764,17.582,15.815,14.546,16.588,17.61,19.216,18.337,15.436,15.749,15.32,16.403,15.243,11.706,14.619,14.181,15.379,14.467,9.247,13.446,13.668,16.652,17.506,16.506,16.927,17.04,19.465,20.069,18.338,16.55,17.807,18.919,19.686,18.47,16.33,17.656,18.843,19.586,18.525,16.968,16.302,15.747,16.878,15.125,13.742,14.773,14.637,13.433,12.052,13.898,14.55,11.626,14.54,14.649,11.86,13.32,12.64,11.631,13.625,12.57,13.769,12.138,13.192,13.717,13.543,12.846,12.596,11.894,12.926,13.777,13.443,12.212,10.719,12.587,13.908
11.567,10.84,14.683,17.468,17.037,11.542,15.274,20.068,20.729,18.037,13.184,15.687,17.321,15.924,9.973,14.166,16.725,16.199,12.797,10.009,14.342,15.28,13.114,9.039,13.984,15.5,14.105,11,12.024,13.298,13.282,11.108,10.583,13.424,14.029,12.138,7.879,12.218,13.002,12.188,10.413,11.215,13.233,12.749,11.119,10.409,12.295,12.756,11.736,10.501,13.18,14.023,12.805,11.763,12.603,13.545,13.352,13.297,13.609,15.337,15.258,14.704,13.272,15.565,15.466,16.621,15.096,18.009,18.546,18.798,18.345,16.857,17.962,17.432,17.535,17.18,18.213,18.134,17.709,14.928,16.624,16.537,16.489,15.346,16.733,17.29,17.284,17.123,15.381,15.175,15.168,14.669,12.885,14.856,15.57,15.157,15.263,11.645,14.633,14.546,14.553,10.79,15.614,15.7,15.844,15.435,15.248,16.433,16.443,14.638,16.818,17.49,16.65,16.626,15.976,13.956,15.249,14.78,13.007,14.491,14.794,14.42,14.901,13.26,14.472,14.594,14.475,12.195,15.514,15.844,16.019,13.317,15.684,16.074,15.53,14.075,14.428,14.966,14.171,12.996,12.361,10.748,9.884,9.591,8.992,9.749,10.181,9.83,9.903,9.079
11.413,13.027,17.701,18.143,14.963,18.194,20.72,19.96,14.093,19.087,20.566,18.904,15.939,18.649,18.218,14.2,15.296,16.401,14.873,13.903,16.557,16.557,13.351,13.415,14.972,14.383,9.624,14.969,15.153,13.718,12.415,14.124,14,8.382,13.824,14.649,13.6,11.287,14.061,13.725,11.961,13.42,14.271,14.096,11.227,14.441,14.076,13.207,13.792,14.548,14.895,13.866,15.675,15.679,15.13,14.324,16.684,17.738,17.121,18.456,17.992,13.262,19.12,19.731,19.577,18.432,19.852,19.516,17.731,17.184,19.151,18.75,17.253,18.1,17.973,17.209,15.97,16.037,15.294,15.927,15.244,16.25,15.006,13.876,13.595,14.497,14.112,12.631,14.68,14.463,13.138,11.412,14.086,13.783,11.971,13.924,14.556,13.383,10.06,13.932,14.186,12.6,13.387,14.94,14.345,10.759,14.499,15.353,13.989,13.536,15.988,15.963,12.899,15.499,17.172,16.347,13.777,17.302,17.835,15.508,15.094,17.414,16.91,11.859,15.998,17.025,15.283,11.132,14.749,15.288,12.262,11.668,13.582,13.14,10.461,13.454,14.669,11.278,12.913,14.279,13.811,12.147,13.837,14.548,13.086,12.273,14.901,15.437,12.84,13.624
12.122,11.762,14.179,17.354,19.651,19.065,16.529,17.961,18.495,20.005,20.613,19.063,17.786,17.29,17.362,16.642,12.182,15.58,12.291,13.094,14.775,15.151,13.865,13.672,13.194,15.419,14.29,12.562,10.383,9.783,14.021,12.083,11.653,11.754,12.971,14.191,13.613,12.996,13.079,13.129,13.429,12.593,11.649,10.527,12.199,13.037,11.703,12.29,13.61,14.714,14.317,13.764,14.274,14.041,8.598,12.661,12.582,13.987,13.993,9.364,12.988,14.238,14.974,14.191,13.016,13.85,13.003,13.698,15.531,14.858,13.999,14.833,13.92,8.855,15.627,15.483,16.289,14.724,14.025,14.349,13.618,13.802,13.083,14.442,14.152,15.901,15.735,14.544,14.007,16.134,16.65,14.546,15.224,14.185,14.789,15.669,14.712,12.224,12.076,12.376,14.068,12.961,11.886,9.866,12.423,12.449,12.186,13.276,12.998,11.596,12.999,13.436,10.001,11.813,10.832,11.958,14.019,14.478,15.481,14.947,14.35,14.574,14.873,13.749,13.737,14.921,13.647,14.831,14.559,13.005,14.852,13.652,12.407,14.349,14.943,11.41,14.623,15.14,14.725,14.008,13.641,12.86,14.565,12.713,12.568,12.03,12.673,12.462,12.501,13.159
8.644,6.749,16.52,19.129,18.269,5.1,16.926,20.589,20.77,17.443,15.627,19.341,20.145,17.846,14.254,16.167,17.869,16.368,13.49,15.402,17.424,16.294,13.45,13.783,16.349,15.806,13.158,12.547,15.464,15.521,14.026,12.654,14.12,14.484,13.605,12.357,13.581,14.607,14.268,12.509,12.5,13.68,13.505,11.389,12.584,14.155,14.455,12.348,13.412,14.242,14.886,13.268,14,14.599,15.511,14.137,14.872,15.622,16.46,14.449,16.409,16.712,16.867,15.965,18.145,18.174,18.687,19.054,18.304,18.098,17.103,18.156,17.173,18.144,17.731,18.039,17.771,17.72,16.068,17.862,17.583,16.508,16.186,10.854,15.498,15.011,14.789,12.76,14.291,13.844,13.993,12.923,13.296,13.283,13.399,13.408,12.311,12.044,12.81,13.226,12.181,12.744,13.036,13.453,12.397,11.312,12.308,13.922,13.346,12.936,13.752,15.153,14.815,13.803,14.006,15.543,15.191,13.053,13.623,14.403,14.6,12.334,11.299,12.52,12.453,8.354,9.026,9.039,10.344,9.969,3.814,7.953,11.109,11.126,9.864,9.729,12.354,13.414,11.92,10.777,11.945,11.293,10.903,8.469,9.331,11.254,11.539,8.585,7.218,9.088
12.147,11.767,14.562,18.575,18.531,14.626,14.059,18.683,20.772,19.686,14.421,16.447,18.833,18.899,15.301,12.502,15.728,17.073,15.93,10.663,14.477,16.383,16.257,14.267,12.972,14.361,15.03,13.609,10.995,12.663,13.885,13.515,11.943,12.603,14.003,14.488,13.514,9.454,12.908,13.311,13.095,12.166,12.285,13.743,13.79,13.459,8.394,13.751,14.155,14.181,13.575,12.983,14.252,14.072,14.215,12.307,15.63,15.916,16.064,15.505,15.231,16.665,16.717,17.026,14.94,17.522,17.463,16.763,16.319,14.638,15.325,14.428,15.404,14.861,14.552,14.609,14.617,15.291,14.195,15.669,15.068,15.164,14.285,14.347,14.085,14.876,15.576,14.136,15.695,15.694,16.265,15.66,16.368,17.346,17.688,18.437,16.231,17.924,18.564,18.642,18.606,16.058,17.856,17.864,18.044,16.255,17.036,18.191,18.212,18.37,15.242,17.316,17.9,18.092,17.391,14.302,16.982,17.275,15.84,14.841,15.416,16.733,17.947,17.011,15.944,16.91,16.635,14.75,12.271,13.253,15.966,16.011,14.042,13.453,14.127,13.805,13.829,12.912,9.326,13.922,13.653,12.859,12.346,13.337,13.153,12.119,12.511,10.612,12.267,9.73
9.971,13.397,18.563,19.077,16.21,18.763,21.734,21.233,16.775,21.585,23.41,21.99,17.55,19.976,20.069,16.875,17.603,19.892,19.054,14.224,16.582,17.548,15.544,14.416,16.883,16.92,14.042,15.542,17.311,16.512,12.112,14.416,15.268,13.424,13.617,15.13,15.382,12.301,13.129,14.501,14.04,12.476,13.255,14.362,12.95,13.386,14.61,14.976,12.267,12.568,13.908,12.864,13.136,14.29,15.403,13.79,14.085,15.518,15.508,14.198,14.211,15.677,14.805,15.401,17.114,17.774,16.659,17.77,18.551,18.35,19.313,19.458,19.232,18.777,15.288,17.82,17.407,17.142,16.183,16.345,17.02,17.718,18.251,17.797,15.326,17.553,16.537,16.573,17.713,17.156,18.237,17.935,15.992,18.058,17.407,17.088,16.457,15.831,10.621,15.7,15.646,15.766,16.074,15.476,16.659,16.249,14.028,16.409,15.232,15.902,17.646,17.197,17.556,15.602,17.258,16.478,16.099,16.135,16.627,15.613,17.009,16.023,13.878,16.659,17.034,14.827,14.82,16.287,15.235,14.493,15.666,16.018,14.917,12.18,11.396,11.432,8.621,10.447,9.185,10.291,11.691,11.945,12.33,11.62,11.135,8.294,8.475,7.964,10.549,9.512
10.849,10.488,14.341,18.706,19.11,15.444,13.224,19.973,22.133,20.919,15.536,15.17,20.15,20.866,18.206,12.966,16.43,19.1,18.39,13.685,8.873,16.625,18.048,16.257,9.65,12.999,16.439,16.401,12.942,10.98,14.678,16.519,15.372,10.058,11.197,15.041,15.535,13.103,10.069,12.607,14.979,14.277,9.149,11.206,15.164,15.854,14.248,11.208,13.3,15.619,15.337,11.543,11.755,15.191,16.428,15.252,11.504,13.711,16.668,16.873,14.635,14.677,17.317,18.763,18.23,13.774,17.747,20.43,20.967,19.715,15.897,17.545,19.369,18.95,15.968,16.445,19.053,19.703,18.802,15.621,16.818,18.922,18.994,17.297,16.08,17.215,18.443,17.733,14.346,14.2,17.171,17.455,16.225,15.092,15.556,17.236,16.982,13.938,14.269,16.887,17.498,16.559,15.078,15.647,17.446,17.486,15.256,15.911,17.342,18.227,17.756,15.657,16.797,18.59,18.828,17.173,17.445,18.302,19.105,18.785,14.925,17.137,17.837,18.324,17.307,15.638,14.872,16.761,16.46,14.556,14.968,14.407,15.171,14.511,13.367,8.897,14.565,15.243,12.941,14.875,14.826,15.016,14.384,10.7,11.974,12.501,13.189,11.809,11.547,11.59
12.799,12.577,17.682,18.162,15.118,17.406,20.466,20.053,16.346,19.807,21.806,20.493,15.259,18.429,18.654,15.707,14.747,16.987,16.459,13.79,15.862,17.174,15.978,13.209,14.627,14.152,13.825,13.429,15.782,14.647,13.584,13.299,14.518,12.741,13.665,14.926,14.778,13.078,13.101,14.447,12.704,13.883,15.359,16.002,14.1,15.042,15.35,14.596,16.737,16.778,16.795,17.421,17.312,18.331,18.917,18.672,17.343,18.284,17.484,16.458,16.407,17.041,17.579,16.137,16.947,16.245,13.107,12.687,15.785,16.156,15.33,12.337,13.219,10.036,11.641,10.86,12.524,13.586,10.228,13.073,12.119,11.562,11.606,12.079,12.998,12.513,12.215,13.651,13.711,13.205,11.046,13.499,14.075,10.259,14.007,15.023,14.618,10.542,15.112,16.089,13.475,15.98,17.069,16.273,14.909,13.749,14.399,15.136,12.055,14.755,15.386,14.529,14.054,12.899,15.35,13.9,12.657,14.311,14.154,11.794,8.266,13.593,12.804,7.953,11.608,11.17,7.262,9.663,8.154,9.869,8.431,8.055,9.773,7.28,5.679,8.828,8.662,4.211,8.317,7.231,8.781,7.956,8.501,6.729,6.866,8.127,6.64,7.545,7.408,6.861
10.083,13.522,17.278,16.921,13.982,18.884,19.638,18.467,18.573,20.549,19.234,17.801,17.841,18.264,16.746,14.695,17.12,16.605,13.963,16.607,16.352,15.579,14.655,15.414,15.67,12.674,15.045,15.239,14.142,12.7,14.511,14.81,11.147,13.379,14.645,12.141,10.386,14.149,13.255,11.53,13.616,13.916,13.001,11.528,13.881,13.712,9.786,13.769,14.348,12.833,12.21,14.653,13.948,11.053,14.876,14.831,14.317,14.367,15.241,15.393,13.794,15.727,16.555,16.231,16.307,17.232,18.077,16.403,16.965,17.691,16.958,16.081,16.934,16.981,16.257,16.005,16.801,16.228,14.854,17.037,17.068,16.513,16.997,17.553,17.52,14.904,17.73,17.457,16.59,16.078,16.428,16.298,14.228,15.601,16.07,14.809,14.955,15.554,14.969,14.686,14.833,15.589,14.698,13.693,15.12,14.68,14.647,14.196,15.084,15.183,13.676,15.296,15.61,14.261,15.457,15.815,16.097,13.439,14.625,15.602,13.582,14.415,14.972,14.086,12.173,12.953,13.815,11.569,12.07,13.533,11.64,11.345,11.355,11.474,11.23,11.353,12.22,10.96,11.867,9.284,8.433,10.48,10.755,10.648,10.146,10.553,8.704,8.949,7.991,8.195
12.175,12.216,15.977,20.531,20.767,17.421,15.797,21.278,23.351,22.341,17.216,17.924,21.538,21.971,19.309,10.954,17.729,19.693,19.154,16.748,15.722,18.151,18.596,16.463,13.479,15.964,18.076,17.673,16.012,14.687,16.465,16.993,14.562,13.815,15.142,16.444,16.099,15.354,13.322,15.401,15.717,13.302,10.572,13.826,15.688,14.817,13.959,13.383,16.28,16.774,14.096,12.246,15.789,17.431,17.049,15.611,15.564,17.423,18.196,16.762,13.432,18.118,19.754,20.147,19.598,18.056,19.113,19.785,17.636,15.65,18.072,19.133,19.158,19.116,18.559,18.314,18.77,17.674,18.313,17.586,18.849,18.115,17.48,17.129,16.288,15.365,12.468,14.332,14.75,15.577,15.788,14.993,15.445,15.086,14.826,15.12,14.771,12.682,14.339,15.616,16.203,16.156,15.886,15.901,16.127,16.003,12.901,13.739,13.112,12.179,11.482,12.178,12.658,13.128,12.202,11.762,14.254,14.566,13.925,14.367,15.233,15.3,15.727,15.635,13.897,14.109,12.608,16.154,15.935,15.233,13.911,12.481,12.964,11.953,12.901,11.404,11.417,13.232,13.338,11.549,9.358,13.429,13.637,15.206,16.306,16.096,15.747,16.123,15.997,14.769
11.437,11.49,14.414,18.836,19.103,16.053,13.915,18.578,20.91,19.839,12.466,14.564,19.072,20.027,17.61,12.689,13.815,17.191,16.682,12.619,12.145,14.996,16.713,15.093,11.54,6.333,14.57,14.785,10.941,10.866,12.328,14.613,13.827,9.353,10.339,13.338,13.956,11.971,9.247,9.563,13.745,13.218,10.087,10.4,12.065,13.855,12.028,9.936,6.865,13.747,13.903,11.991,11.868,12.055,14.941,13.589,11.646,11.544,14.309,15.355,13.375,13.888,12.321,16.723,16.303,14.509,15.604,16.953,18.659,17.311,17.298,15.585,19.2,19.357,16.998,16.316,15.441,18.088,16.99,16.511,15.697,18.745,19.003,17.303,17.168,18.107,19.455,18.317,15.68,15.425,15.072,17.148,15.967,14.912,12.688,16.077,16.288,14.841,14.778,13.554,16.617,15.745,14.832,14.221,15.943,16.734,15.496,15.976,12.946,17.409,17.213,16.989,15.613,17.907,18.257,16.56,16.643,15.701,16.742,16.599,14.772,15.024,11.76,15.962,15.203,14.857,14.354,14.915,15.612,14.429,15.168,10.143,15.825,15.125,14.442,13.468,14.677,14.872,13.084,12.235,11.41,11.486,11.099,10.537,10.556,9.406,10.655,10.97,12.533,11.782
8.735,11.235,6.769,18.682,20.522,19.129,13.063,16.894,21.772,23.274,21.595,16.793,15.903,17.523,18.848,17.911,13.754,15.881,18.269,19.254,17.778,11.231,15.034,16.773,17.447,15.657,13.624,13.322,14.086,15.733,15.254,11.508,13.342,14.987,15.754,13.958,11.957,8.684,14.272,14.827,14.015,12.982,12.983,14.782,15.853,14.641,12.695,12.539,15.062,15.68,14.084,14.165,13.586,15.688,16.696,15.356,15.454,15.371,17.637,18.677,17.158,17.422,15.175,18.301,18.58,17.36,16.833,13.155,16.092,16.593,15.939,12.439,14.859,16.599,16.988,16.03,16.126,14.523,17.528,18.016,17.796,16.396,16.399,18.818,18.802,17.535,16.798,14.078,17.435,17.369,16.706,16.016,15.157,17.395,17.235,16.306,15.599,13.825,17.028,16.68,15.711,16.665,15.282,18.291,18.256,17.114,16.574,14.311,17.406,17.011,15.113,16.014,13.14,16.886,16.522,15.729,15.791,13.912,16.544,16.038,14.211,15.992,14.154,17.004,16.778,15.713,16.564,15.421,16.223,16.149,13.142,15.297,12.678,15.305,14.964,13.731,14.191,12.774,13.07,13.935,11.478,12.662,11.827,12.608,12.449,12.069,12.722,11.665,9.91,12.462
